"rn","lcSn","bsshNm","telno","adres","etcAdres","zip","lcinfoLa","lcinfoLo","cl","clNm","scopeCd","scope","hmpg"
"9635","50043215","천동주공마트","042-282-2882","대전광역시 동구 대전로542번길 78-0,대전로 542번길 78","대전로 542번길 78","34686","36.314637","36.314637","09","아동안전지킴이집","","",""
"9636","50022844","천리향 식당","055-834-4178"," 사천시 죽림동 581-2","","664-110","34.969647","128.0645784","09","아동안전지킴이집","","",""
"9637","50000029","천리향꽃마을","033-242-8856","춘천시 후평동  831-9","","200-962","37.8740804","127.7527809","09","아동안전지킴이집","","",""
"9638","50038274","천마마트","031-591-7080","경기도 남양주시 호평동,405-15","405-15","12141","37.6631189","127.2482236","09","아동안전지킴이집","","",""
"9639","50038272","천마산손두부","031-559-8849","경기도 남양주시 호평동,344-2","344-2","12141","37.6705899","127.2512769","09","아동안전지킴이집","","",""
"9640","50040302","천보노인양로원","031-867-9145","경기도 양주시 남면 입암리 384-5","","482--87","37.8805799","126.9946028","23","노인복지시설","","",""
"9641","50023254","천보식당","055-883-4522","경상남도 하동군 횡천면 횡천리,1075-1","1075-1","667-841","35.10943855","127.8105104","09","아동안전지킴이집","","",""
"9642","50017465","천사꽃플라워","041-835-9004","충청남도 부여군 성왕로 376-1","","323-808","36.2836662","126.9287056","09","아동안전지킴이집","","",""
"9643","50037830","천사약국","032-579-8735","인천광역시 서구 신현동,283-1","283-1","22782","37.5173718","126.6726376","09","아동안전지킴이집","","",""
"9644","50006209","천사어린이집","052-275-5038","울산시 남구 선암동  564-6","","","35.4897056","129.3623052","09","아동안전지킴이집","","",""
"9645","50031969","천사어린이집","053-961-7004","대구광역시 동구 안심로22길 55-0","","41099","35.8647578","128.6975059","09","아동안전지킴이집","","",""
"9646","50016126","천사어린이집","043-423-8247","충청북도 단양군 도전1로 8-0","","27010","36.9827175","128.3667527","09","아동안전지킴이집","","",""
"9647","50035204","천사의 양식","063-275-0049","전라북도 전주시 덕진구 숲정이로 41-1","","54938","35.8323651","127.1323254","09","아동안전지킴이집","","",""
"9648","50040609","천사의집","061-244-6009","전라남도 목포시 경동2가,6-1","6-1","","34.7855582","126.3795237","23","노인복지시설","","",""
"9649","50006663","천상제일문구","052-248-4688","울산시 울주군 범서읍 천상리 40847","","","-0.08171079","0.08325577","09","아동안전지킴이집","","",""
"9650","50035610","천수하이퍼마켓","031-441-2224","경기도 안양시 만안구 명학로 22-0","","14096","37.3789307","126.9376782","09","아동안전지킴이집","","",""
"9651","50037602","천안부광약국","041-567-6770","충청남도 천안시 동남구 구성동,311-2","311-2","","36.7942308","127.1595518","09","아동안전지킴이집","","",""
"9652","50000948","천안슈퍼","033-442-0721","화천군 상서면  산양리 505-1","","209-815","38.2085061","127.6631367","09","아동안전지킴이집","","",""
"9653","50019811","천원백화점","--","전라남도 광양시 광장로 12-0","","57790","34.9380173","127.6909865","09","아동안전지킴이집","","",""
"9654","50018579","천원주유소(정읍)","063-534-5566","전라북도 정읍시 정읍남로 522-0","","","35.5066805","126.7946897","09","아동안전지킴이집","","",""
"9655","50015825","천일마트","043-646-4652","충청북도 제천시 내토로65길 17-0","","27142","37.1560233","128.2274654","09","아동안전지킴이집","","",""
"9656","50010313","천일부동산","031-874-0686","의정부시 호원동 430,우성상가 107호","우성상가 107호","480-856","37.7235797","127.0488178","09","아동안전지킴이집","","",""
"9657","50000319","천일서점","033-533-4316","강원도 동해시 천곡로 59-0","","240-810","37.524085","129.1117988","09","아동안전지킴이집","","",""
"9658","50000382","천일슈퍼","033-552-7745","강원도 태백시 장수1길 24-1","","26025","37.1788798","128.9855245","09","아동안전지킴이집","","",""
"9659","50036912","천일약국","--","강원도 삼척시 도계로 246-1","","","37.2313851","129.0445481","09","아동안전지킴이집","","",""
"9660","50019260","천장슈퍼","061-453-0264"," 전남 무안군 해제면 천장리 626","","534-871","35.0813448","126.2941364","09","아동안전지킴이집","","",""
"9661","50033238","천지관 태권도","055-763-8887","경상남도 진주시 하대동,125-30","125-30","52776","35.1868523","128.122056","09","아동안전지킴이집","","",""
"9662","50004600","천지약국","032-551-2411","인천광역시 계양구 작전동,416-4","416-4","407-816","37.5277196","126.7253555","09","아동안전지킴이집","","",""
"9663","50033978","천지태권도장","031-544-4552","경기도 포천시 삼육사로2111번길 15-0","","","37.8601521","127.1548225","09","아동안전지킴이집","","",""
"9664","50013284","천하무적 태권도","02-879-2234","서울특별시 관악구 양녕로6길 75-0","","08746","37.4836685","126.9507151","09","아동안전지킴이집","","",""
"9665","50043465","천하무적태권도","--","경상남도 거제시 거제중앙로 1527-0","","53298","34.8596513","34.8596513","09","아동안전지킴이집","","",""
"9666","50042920","천하부동산","054-654-0822","경상북도 예천군 행복로 177-0,(호명면, 동일스위트상가)","(호명면, 동일스위트상가)","36849","36.57839838","128.48061633","09","아동안전지킴이집","","",""
"9667","50023296","천해할인마트","055-867-7010","경상남도 남해군 미송로 63-0","","52442","34.711821","34.711821","09","아동안전지킴이집","","",""
"9668","50040160","천혜경로원","062-222-4013","광주광역시 동구 학동,654","654","501-846","35.1348797","126.9276086","23","노인복지시설","","",""
"9669","50016237","천혜온누리약국","043-733-2995","충청북도 옥천군 삼금로 11-0","","29037","36.2995841","127.5663244","09","아동안전지킴이집","","",""
"9670","50014343","천호그린마트","02-473-7227","서울 강동구 천호동  335-30","","134-868","37.5432729","127.1231176","09","아동안전지킴이집","","",""
"9671","50002254","철마슈퍼","051-523-7378"," 부산 해운대구 반여1동 230-2","","612-809","35.2126225","129.129073","09","아동안전지킴이집","","",""
"9672","50018935","철이네문구점","063-433-2230"," 진안군 진안읍 군하리 155-1","","567-806","35.790178","127.4241676","09","아동안전지킴이집","","",""
"9673","50038268","첨단주유소","031-594-5149","경기도 남양주시 호평동,551-1","551-1","12142","37.6574837","127.2392023","09","아동안전지킴이집","","",""
"9674","50010852","첫단추유치원","031-594-4300","남양주시 화도읍 묵현리 53","","472-846","37.6640787","127.3048187","09","아동안전지킴이집","","",""
"9675","50038260","첫단추유치원","031-594-4300","경기도 남양주시 화도읍 묵현리,53-4","53-4","12161","37.6644021","127.3046456","09","아동안전지킴이집","","",""
"9676","50038248","청개구리&amp;베짱이문구","031-593-2887","경기도 남양주시 화도읍 마석우리,587","587","12174","37.6548432","127.3017882","09","아동안전지킴이집","","",""
"9677","50043556","청계할인마트","031-422-2234","경기도 의왕시 청계1로 30-0,휴먼시아청계마을3단지 상가","휴먼시아청계마을3단지 상가","16008","37.3923564","37.3923564","09","아동안전지킴이집","","",""
"9678","50040139","청구공인중개사사무소","02-599-8800","서울특별시 서초구 방배동,758-2","758-2","06553","37.4966148","126.9876951","09","아동안전지킴이집","","",""
"9679","50033597","청구마트","043-648-4856","충청북도 제천시 용두대로15길 47-0","","390-772","37.1388488","128.196584","09","아동안전지킴이집","","",""
"9680","50022782","청구빵마을","055-648-0343","경상남도 통영시 대곡길 12-0","","53030","34.8653984","128.4395828","09","아동안전지킴이집","","",""
"9681","50010690","청구약국","031-904-5882","경기도 고양시 일산동구 장항동,883 청구(아) 111","883 청구(아) 111","410-746","37.6502363","126.776128","09","아동안전지킴이집","","",""
"9682","50020244","청구할인마트","054-247-9003","경상북도 포항시 북구 아치로 87-0,아치로 87","아치로 87","37643","36.0522221","36.0522221","09","아동안전지킴이집","","",""
"9683","50021257","청구할인마트","054-833-8631","경상북도 의성군 충효로 79-0","","37339","36.3541226","36.3541226","09","아동안전지킴이집","","",""
"9684","50021305","청군누수","054-373-7243","경북 청도군 화양읍 범곡리 135-5","","714-904","35.6484735","128.7341824","09","아동안전지킴이집","","",""
"9685","50043140","청년피자","--","경상북도 경산시,중방동 876-16","중방동 876-16","","35.8251249","35.8251249","09","아동안전지킴이집","","",""
"9686","50023100","청덕농협하나로마트","055-932-8643","경상남도 합천군 동부로 1759-0","","","35.5602721","128.3212872","09","아동안전지킴이집","","",""
"9687","50035848","청도MTA태권도","031-766-8888","경기도 광주시 추자길 28-5","","12790","37.35487607","127.24287987","09","아동안전지킴이집","","",""
"9688","50002627","청도슈퍼","051-865-5063"," 부산시 연제구 연산8동 1011-8","","611-815","35.186511","129.0955644","09","아동안전지킴이집","","",""
"9689","50041822","청도슈퍼","055-352-9062","경상남도 밀양시 청도로 92-0,0","0","","35.5494057","128.6238349","09","아동안전지킴이집","","",""
"9690","50035839","청도체육관","031-764-0458","경기도 광주시 노곡로 48-1","","","37.3019897","127.3307479","09","아동안전지킴이집","","",""
"9691","50001598","청동문구","051-417-3804","부산광역시 영도구 일산봉로 68-0","","49088","35.0881924","129.0657134","09","아동안전지킴이집","","",""
"9692","50037967","청라 익스트림 태권도","032-563-2205","인천광역시 서구 청라커낼로 280-0,607호","607호","22762","37.5351173","37.53401756","09","아동안전지킴이집","","",""
"9693","50002848","청라언덕우체국","053-256-6342","대구광역시 중구 남산로 79-0","","41975","35.8636965","35.8636965","09","아동안전지킴이집","","",""
"9694","50006771","청량우체국","052-268-0500","울산광역시 울주군 덕하장터길 9-0,청량우체국","청량우체국","44984","35.4917175","129.3058804","09","아동안전지킴이집","","",""
"9695","50011892","청룡마트","--","서울 종로구 숭인동 22-2","","110-862","37.5802367","127.0171097","09","아동안전지킴이집","","",""
"9696","50030422","청룡슈퍼","061-276-6787","전라남도 목포시 용당동,1156-25","1156-25","530-837","34.7979792","126.3951795","09","아동안전지킴이집","","",""
"9697","50038927","청룡태권도","031-396-3243","경기도 군포시 금산로 55-0,화남상가 202호","화남상가 202호","15826","37.3670812","126.9386242","09","아동안전지킴이집","","",""
"9698","50019160","청림문구사","061-362-3990","전남 곡성군 석곡면 능파리 363-4","","516-852","35.1351998","127.2552549","09","아동안전지킴이집","","",""
"9699","50003881","청마상사","053-767-8871"," 대구 달성군 가창면 대일리 299-4","","711-862","35.7682156","128.6478901","09","아동안전지킴이집","","",""
"9700","50015337","청문사","043-231-7851","충청북도 청주시 흥덕구 가경동,774번지 풍광초등학교 후문","774번지 풍광초등학교 후문","28390","36.6302481","127.4354007","09","아동안전지킴이집","","",""
"9701","50015163","청문사","043-252-6979","충청북도 청주시 청원구 상당로 269-1","","28489","36.6523154","127.488579","09","아동안전지킴이집","","",""
