"serial_no","place_name","phone_number","address","zip_code","sigungu","sido"
"50008953","참이슬문구","031-317-8957","경기도 시흥시 연성로29번길 32-0 참이슬문구","14976","시흥시","경기"
"50042299","참조은 할인마트","02-2691-7656","서울 양천구 남부순환로 40길 37","","양천구","서울"
"50042359","참조은 할인마트","02-2691-7656","서울 양천구 남부순환로 40길 37","","양천구","서울"
"50020145","참조은약국","054-776-8275","경상북도 경주시 황성로 15-0","38084","경주시","경북"
"50018267","참조은약국","063-471-6755","군산시 지곡동 555-2","573-390","군산시","전북"
"50041744","참조은약국","032-876-5025","인천광역시 미추홀구 제일로 38-0","22153","인천광역시","인천"
"50042631","참조은할인마트","02-2691-7656","서울특별시 양천구 남부순환로40길 37-0 참조은 할인마트","07912","서울특별시","서울"
"50031733","참좋은쌀가게","033-637-6023","강원도 속초시 조양동 1490-186","217-812","속초시","강원"
"50015045","창5동우체국","02-992-4903","서울특별시 도봉구 창동 327","132-908","서울특별시","서울"
"50040314","창강요양원","031-881-1211","경기도 여주군 가남면 삼승리 302-3","469--88","여주군","경기"
"50023128","창녕여중고병설유치원","055-532-1589","경상남도 창녕군 신당길 17-0","50327","창녕군","경남"
"50016209","창리마트","043-542-0442","충청북도 보은군 내북면 창리 55-2","","보은군","충북"
"50023301","창선우체국","055-867-1001","경상남도 남해군 창선로 112-0","52453","남해군","경남"
"50022971","창성문구","055-355-7210","경남 밀양시 내이동  602-13","","밀양시","경남"
"50042235","창수당","","서울 영등포구 도영로 46","","영등포구","서울"
"50042170","창수당","","서울 영등포구 도영로 46","","영등포구","서울"
"50021358","창수우체국","054-732-6002","경북 영덕군 창수면 신기리 43-4","766-871","영덕군","경북"
"50040021","창신당","--","서울 종로구 지봉로 65-2","","종로구","서울"
"50000201","창신당금은방","033-534-2718","강원도 강릉시 현내시장길 67-0","","강릉시","강원"
"50003783","창신홈마트","053-638-7978","대구 달성군 화원읍 천내리  118","711-761","대구","대구"
"50002271","창음사복사집","051-741-6489","부산 해운대구 우1동 389-4","612-819","해운대구","부산"
"50035374","창의나라어린이집","053-248-8845","대구광역시 중구 대봉로 228-9","41954","대구","대구"
"50038545","창의마을유치원","031-395-0020","경기도 군포시 용호1로2번안길 2-0 창의마을유치원","15871","군포시","경기"
"50021008","창작공방","054-532-2655","경북 상주시 서문동  125-3","","상주시","경북"
"50043767","채라헤어","055-336-7055","경상남도 김해시 분성로390번길 41-0","50922","김해시","경남"
"50043205","채움 부동산","032-584-1123","인천광역시 서구 율도로 79-0","22782","인천광역시","인천"
"50031199","책과문구월드","02-914-4435","서울특별시 성북구 정릉동 166-22","136-845","서울특별시","서울"
"50043116","책나무숙천독서학원","053-202-4006","대구광역시 동구 메디밸리로12길 30-0","41071","대구","대구"
"50036671","책방거듭나기","042-863-1001","대전광역시 유성구 전민동 348-14","34052","대전광역시","대전"
"50039178","책사랑문구","055-232-8865","경상남도 창원시 마산회원구 중리상곡로 49-0","51229","창원시","경남"
"50034015","책사랑서점","052-296-4611","울산광역시 중구 내황10길 10-0 반구동","44505","울산광역시","울산"
"50035426","책이랑 팬사랑","063-228-5385","전라북도 전주시 완산구 우전2길 23-2","55058","전주시","전북"
"50036987","처갓집통닭","043-853-9191","충청북도 충주시 강수로 351-8","27442","충주시","충북"
"50014963","처음만난피아노","02-2688-4055","서울 구로구 개봉3동 315-9","152-815","구로구","서울"
"50006673","척과보건진료소","052-211-2373","울산광역시 울주군 척과로 14-0","44917","울산광역시","울산"
"50043215","천동주공마트","042-282-2882","대전광역시 동구 대전로542번길 78-0 대전로 542번길 78","34686","대전광역시","대전"
"50022844","천리향 식당","055-834-4178","사천시 죽림동 581-2","664-110","사천시","경남"
"50000029","천리향꽃마을","033-242-8856","춘천시 후평동  831-9","200-962","춘천시","강원"
"50038274","천마마트","031-591-7080","경기도 남양주시 호평동 405-15","12141","남양주시","경기"
"50038272","천마산손두부","031-559-8849","경기도 남양주시 호평동 344-2","12141","남양주시","경기"
"50040302","천보노인양로원","031-867-9145","경기도 양주시 남면 입암리 384-5","482--87","양주시","경기"
"50023254","천보식당","055-883-4522","경상남도 하동군 횡천면 횡천리 1075-1","667-841","하동군","경남"
"50017465","천사꽃플라워","041-835-9004","충청남도 부여군 성왕로 376-1","323-808","부여군","충남"
"50037830","천사약국","032-579-8735","인천광역시 서구 신현동 283-1","22782","인천광역시","인천"
"50006209","천사어린이집","052-275-5038","울산시 남구 선암동  564-6","","울산시","울산"
"50031969","천사어린이집","053-961-7004","대구광역시 동구 안심로22길 55-0","41099","대구","대구"
"50016126","천사어린이집","043-423-8247","충청북도 단양군 도전1로 8-0","27010","단양군","충북"
"50035204","천사의 양식","063-275-0049","전라북도 전주시 덕진구 숲정이로 41-1","54938","전주시","전북"
"50040609","천사의집","061-244-6009","전라남도 목포시 경동2가 6-1","","목포시","전남"
"50006663","천상제일문구","052-248-4688","울산시 울주군 범서읍 천상리 40847","","울산시","울산"
"50035610","천수하이퍼마켓","031-441-2224","경기도 안양시 만안구 명학로 22-0","14096","안양시","경기"
"50037602","천안부광약국","041-567-6770","충청남도 천안시 동남구 구성동 311-2","","천안시","충남"
"50000948","천안슈퍼","033-442-0721","화천군 상서면  산양리 505-1","209-815","화천군","강원"
"50019811","천원백화점","--","전라남도 광양시 광장로 12-0","57790","광양시","전남"
"50018579","천원주유소(정읍)","063-534-5566","전라북도 정읍시 정읍남로 522-0","","정읍시","전북"
"50015825","천일마트","043-646-4652","충청북도 제천시 내토로65길 17-0","27142","제천시","충북"
"50010313","천일부동산","031-874-0686","의정부시 호원동 430 우성상가 107호","480-856","의정부시","경기"
"50000319","천일서점","033-533-4316","강원도 동해시 천곡로 59-0","240-810","동해시","강원"
"50000382","천일슈퍼","033-552-7745","강원도 태백시 장수1길 24-1","26025","태백시","강원"
"50036912","천일약국","--","강원도 삼척시 도계로 246-1","","삼척시","강원"
"50019260","천장슈퍼","061-453-0264","전남 무안군 해제면 천장리 626","534-871","무안군","전남"
"50033238","천지관 태권도","055-763-8887","경상남도 진주시 하대동 125-30","52776","진주시","경남"
"50004600","천지약국","032-551-2411","인천광역시 계양구 작전동 416-4","407-816","인천광역시","인천"
"50033978","천지태권도장","031-544-4552","경기도 포천시 삼육사로2111번길 15-0","","포천시","경기"
"50013284","천하무적 태권도","02-879-2234","서울특별시 관악구 양녕로6길 75-0","08746","서울특별시","서울"
"50043465","천하무적태권도","--","경상남도 거제시 거제중앙로 1527-0","53298","거제시","경남"
"50042920","천하부동산","054-654-0822","경상북도 예천군 행복로 177-0 (호명면, 동일스위트상가)","36849","예천군","경북"
"50023296","천해할인마트","055-867-7010","경상남도 남해군 미송로 63-0","52442","남해군","경남"
"50040160","천혜경로원","062-222-4013","광주광역시 동구 학동 654","501-846","광주광역시","광주"
"50016237","천혜온누리약국","043-733-2995","충청북도 옥천군 삼금로 11-0","29037","옥천군","충북"
"50014343","천호그린마트","02-473-7227","서울 강동구 천호동  335-30","134-868","강동구","서울"
"50002254","철마슈퍼","051-523-7378","부산 해운대구 반여1동 230-2","612-809","해운대구","부산"
"50018935","철이네문구점","063-433-2230","진안군 진안읍 군하리 155-1","567-806","진안군","전북"
"50038268","첨단주유소","031-594-5149","경기도 남양주시 호평동 551-1","12142","남양주시","경기"
"50010852","첫단추유치원","031-594-4300","남양주시 화도읍 묵현리 53","472-846","남양주시","경기"
"50038260","첫단추유치원","031-594-4300","경기도 남양주시 화도읍 묵현리 53-4","12161","남양주시","경기"
"50038248","청개구리&amp;베짱이문구","031-593-2887","경기도 남양주시 화도읍 마석우리 587","12174","남양주시","경기"
"50043556","청계할인마트","031-422-2234","경기도 의왕시 청계1로 30-0 휴먼시아청계마을3단지 상가","16008","의왕시","경기"
"50040139","청구공인중개사사무소","02-599-8800","서울특별시 서초구 방배동 758-2","06553","서울특별시","서울"
"50033597","청구마트","043-648-4856","충청북도 제천시 용두대로15길 47-0","390-772","제천시","충북"
"50022782","청구빵마을","055-648-0343","경상남도 통영시 대곡길 12-0","53030","통영시","경남"
"50010690","청구약국","031-904-5882","경기도 고양시 일산동구 장항동 883 청구(아) 111","410-746","고양시","경기"
"50020244","청구할인마트","054-247-9003","경상북도 포항시 북구 아치로 87-0 아치로 87","37643","포항시","경북"
"50021257","청구할인마트","054-833-8631","경상북도 의성군 충효로 79-0","37339","의성군","경북"
"50021305","청군누수","054-373-7243","경북 청도군 화양읍 범곡리 135-5","714-904","청도군","경북"
"50043140","청년피자","--","경상북도 경산시 중방동 876-16","","경산시","경북"
"50023100","청덕농협하나로마트","055-932-8643","경상남도 합천군 동부로 1759-0","","합천군","경남"
"50035848","청도MTA태권도","031-766-8888","경기도 광주시 추자길 28-5","12790","광주시","경기"
"50002627","청도슈퍼","051-865-5063","부산시 연제구 연산8동 1011-8","611-815","부산시","부산"
"50041822","청도슈퍼","055-352-9062","경상남도 밀양시 청도로 92-0 0","","밀양시","경남"
"50035839","청도체육관","031-764-0458","경기도 광주시 노곡로 48-1","","광주시","경기"
"50001598","청동문구","051-417-3804","부산광역시 영도구 일산봉로 68-0","49088","부산광역시","부산"
"50037967","청라 익스트림 태권도","032-563-2205","인천광역시 서구 청라커낼로 280-0 607호","22762","인천광역시","인천"
"50002848","청라언덕우체국","053-256-6342","대구광역시 중구 남산로 79-0","41975","대구","대구"
"50006771","청량우체국","052-268-0500","울산광역시 울주군 덕하장터길 9-0 청량우체국","44984","울산광역시","울산"
"50011892","청룡마트","--","서울 종로구 숭인동 22-2","110-862","종로구","서울"
"50030422","청룡슈퍼","061-276-6787","전라남도 목포시 용당동 1156-25","530-837","목포시","전남"
"50038927","청룡태권도","031-396-3243","경기도 군포시 금산로 55-0 화남상가 202호","15826","군포시","경기"
"50019160","청림문구사","061-362-3990","전남 곡성군 석곡면 능파리 363-4","516-852","곡성군","전남"
"50003881","청마상사","053-767-8871","대구 달성군 가창면 대일리 299-4","711-862","대구","대구"
